9.77237e+17  0.0488682 0.235359  123.481 0.0751909
9.54993e+17  0.0486483 0.234514  123.444 0.076228
9.33254e+17  0.0484354 0.233695  122.176 0.0773847
9.12011e+17  0.0482291 0.2329  121.785 0.076026
8.91251e+17  0.0480292 0.232128  121.833 0.0775519
8.70964e+17  0.0478354 0.231379  122.272 0.0780925
8.51138e+17  0.0476476 0.230652  121.329 0.0756565
8.31764e+17  0.0474654 0.229945  120.327 0.0776292
8.12831e+17  0.0472887 0.229259  121.956 0.0764049
7.94328e+17  0.0471174 0.228592  124.199 0.0776867
7.76247e+17  0.0469511 0.227944  122.055 0.0782202
7.58578e+17  0.0467897 0.227315  123.723 0.0779599
7.4131e+17  0.0466331 0.226703  120.886 0.0796377
7.24436e+17  0.046481 0.226108  122.849 0.0784262
7.07946e+17  0.0463334 0.22553  125.584 0.0795051
6.91831e+17  0.04619 0.224968  121.134 0.0803749
6.76083e+17  0.0460508 0.224421  124.272 0.0806958
6.60693e+17  0.0459155 0.223889  119.362 0.0813962
6.45654e+17  0.0457841 0.223372  121.228 0.0817032
6.30957e+17  0.0456564 0.222869  122.45 0.0804804
6.16595e+17  0.0455322 0.22238  120.469 0.0831691
6.0256e+17  0.0454116 0.221903  123.973 0.0816512
5.88844e+17  0.0452943 0.22144  121.727 0.0830331
5.7544e+17  0.0451803 0.220989  121.298 0.0809925
5.62341e+17  0.0450694 0.22055  122.46 0.0834221
5.49541e+17  0.0449616 0.220123  122.664 0.080395
5.37032e+17  0.0448567 0.219707  122.114 0.0859327
5.24807e+17  0.0447547 0.219302  123.155 0.0848043
5.12861e+17  0.0446554 0.218907  120.366 0.0849889
5.01187e+17  0.0445589 0.218523  119.131 0.0844888
4.89779e+17  0.0444649 0.218149  120.026 0.0871609
4.7863e+17  0.0443734 0.217785  122.676 0.088118
4.67735e+17  0.0442844 0.21743  123.97 0.0853021
4.57088e+17  0.0441978 0.217085  121.367 0.0916659
4.46684e+17  0.0441135 0.216748  126.927 0.0862683
4.36516e+17  0.0440314 0.21642  121.28 0.0877691
4.2658e+17  0.0439514 0.216101  122.284 0.0862916
4.16869e+17  0.0438736 0.18482  123.371 0.0897104
4.0738e+17  0.0437978 0.159036  120.415 0.087051
3.98107e+17  0.043724 0.139955  122.064 0.0873738
3.89045e+17  0.0436521 0.125268  124.515 0.0890526
3.80189e+17  0.043582 0.113616  121.36 0.0892323
3.71535e+17  0.0435138 0.104149  120.998 0.0884133
3.63078e+17  0.0434473 0.0963074  124.164 0.0872528
3.54813e+17  0.0433826 0.0897066  122.122 0.0926923
3.46737e+17  0.0433195 0.0840754  123.148 0.0914575
3.38844e+17  0.043258 0.0792159  123.553 0.0902918
3.31131e+17  0.0431981 0.0749807  123.58 0.0916285
3.23594e+17  0.0431397 0.0712577  121.638 0.0926308
3.16228e+17  0.0430828 0.0679601  120.912 0.0927021
3.0903e+17  0.0430273 0.0650197  121.672 0.0951242
3.01995e+17  0.0429732 0.0623821  122.083 0.094327
2.95121e+17  0.0429205 0.0600033  120.77 0.0962444
2.88403e+17  0.0428691 0.0578477  123.227 0.0955396
2.81838e+17  0.042819 0.0558857  121.822 0.0921167
2.75423e+17  0.0427702 0.0540928  123.309 0.0953971
2.69153e+17  0.0427226 0.0524485  120.62 0.0994739
2.63027e+17  0.0426761 0.0509354  124.581 0.0976166
2.5704e+17  0.0426309 0.0495388  123.316 0.0959278
2.51189e+17  0.0425867 0.0482461  122.646 0.0996696
2.45471e+17  0.0425436 0.0470463  121.638 0.100936
2.39883e+17  0.0425016 0.0459301  121.233 0.100539
2.34423e+17  0.0424607 0.0448894  126.418 0.10164
2.29087e+17  0.0424207 0.0439169  122.982 0.100672
2.23872e+17  0.0423817 0.0430064  122.484 0.100635
2.18776e+17  0.0423437 0.0421524  121.363 0.101073
2.13796e+17  0.0423066 0.0413499  125.051 0.102207
2.0893e+17  0.0422705 0.0405948  121.04 0.102575
2.04174e+17  0.0422352 0.0398829  121.486 0.101719
1.99526e+17  0.0422007 0.039211  123.027 0.105543
1.94984e+17  0.0421671 0.0385759  123.005 0.10483
1.90546e+17  0.0421343 0.0379749  121.01 0.102908
1.86209e+17  0.0421024 0.0374053  122.301 0.105494
1.8197e+17  0.0420711 0.036865  122.469 0.10634
1.77828e+17  0.0420407 0.0363518  121.321 0.107248
1.7378e+17  0.042011 0.035864  120.898 0.10648
1.69824e+17  0.041982 0.0353997  122.35 0.107056
1.65959e+17  0.0419537 0.0349575  122.298 0.107077
1.62181e+17  0.041926 0.0345359  121.3 0.107661
1.58489e+17  0.0418991 0.0341335  121.689 0.107143
1.54882e+17  0.0418728 0.0337493  121.712 0.108538
1.51356e+17  0.0418471 0.0333822  120.955 0.107558
1.47911e+17  0.041822 0.033031  121.838 0.112443
1.44544e+17  0.0417976 0.0326948  118.591 0.110467
1.41254e+17  0.0417737 0.0323729  123.612 0.112285
1.38038e+17  0.0417504 0.0320643  124.405 0.114045
1.34896e+17  0.0417276 0.0317685  124.271 0.114584
1.31826e+17  0.0417054 0.0314845  122.525 0.11669
1.28825e+17  0.0416837 0.0312119  122.24 0.114382
1.25893e+17  0.0416625 0.0309501  121.673 0.119494
1.23027e+17  0.0416419 0.0306984  127.694 0.116345
1.20226e+17  0.0416217 0.0304563  119.581 0.113466
1.1749e+17  0.041602 0.0302234  122.591 0.117057
1.14815e+17  0.0415828 0.0299993  122.592 0.119516
1.12202e+17  0.041564 0.0297834  124.091 0.116467
1.09648e+17  0.0415456 0.0295754  121.569 0.122908
1.07152e+17  0.0415277 0.029375  124.15 0.122275
1.04713e+17  0.0415103 0.0291817  122.496 0.122088
1.02329e+17  0.0414932 0.0289952  123.538 0.123468
1e+17  0.0414765 0.0288153  123.227 0.119191
9.77237e+16  0.0414603 0.0286416  122.558 0.124202
9.54993e+16  0.0414444 0.0284739  124.311 0.128643
9.33254e+16  0.0414288 0.0283119  120.662 0.125937
9.12011e+16  0.0414137 0.0281554  122.935 0.126651
8.91251e+16  0.0413989 0.0280041  123.67 0.129928
8.70964e+16  0.0413845 0.0278578  123.415 0.126384
8.51138e+16  0.0413703 0.0277162  120.488 0.130005
8.31764e+16  0.0413566 0.0275793  123.761 0.129976
8.12831e+16  0.0413431 0.0274468  122.722 0.128298
7.94328e+16  0.04133 0.0273186  121.938 0.132936
7.76247e+16  0.0413171 0.0271944  122.607 0.132068
7.58578e+16  0.0413046 0.0270741  124.306 0.135088
7.4131e+16  0.0412923 0.0269576  122.432 0.135469
7.24436e+16  0.0399321 0.0268448  120.688 0.137095
7.07946e+16  0.0382669 0.0267353  123.912 0.137329
6.91831e+16  0.0367684 0.0266293  120.433 0.137742
6.76083e+16  0.0354133 0.0265264  119.917 0.137676
6.60693e+16  0.0341822 0.0264267  123.434 0.141055
6.45654e+16  0.0330591 0.02633  117.925 0.139557
6.30957e+16  0.0320306 0.0262361  120.737 0.137403
6.16595e+16  0.0310855 0.026145  125.263 0.140236
6.0256e+16  0.0302144 0.0260567  120.307 0.144871
5.88844e+16  0.0294089 0.0259708  121.49 0.147942
5.7544e+16  0.0286623 0.0258875  120.502 0.144991
5.62341e+16  0.0279683 0.0258066  123.892 0.145882
5.49541e+16  0.0273219 0.0257281  122.696 0.148978
5.37032e+16  0.0267185 0.0256518  124.803 0.144264
5.24807e+16  0.0261539 0.0255776  123.955 0.149965
5.12861e+16  0.0256248 0.0255056  122.4 0.148855
5.01187e+16  0.0251281 0.0254355  124.291 0.152362
4.89779e+16  0.0246609 0.0253675  123.184 0.154724
4.7863e+16  0.0242208 0.0253013  124.717 0.156297
4.67735e+16  0.0238056 0.025237  123.66 0.158869
4.57088e+16  0.0234135 0.0251745  122.939 0.160952
4.46684e+16  0.0230425 0.0251137  125.063 0.158122
4.36516e+16  0.0226912 0.0250545  126.554 0.157926
4.2658e+16  0.022358 0.024997  126.167 0.159618
4.16869e+16  0.0220418 0.0249411  124.036 0.163393
4.0738e+16  0.0217413 0.0248866  125.393 0.171211
3.98107e+16  0.0214554 0.0248336  121.816 0.163859
3.89045e+16  0.0211832 0.0247821  126.283 0.164413
3.80189e+16  0.0209238 0.0247319  124.136 0.166255
3.71535e+16  0.0206764 0.0246831  124.56 0.172332
3.63078e+16  0.0204402 0.0246355  125.869 0.172091
3.54813e+16  0.0202145 0.0245892  126.757 0.172305
3.46737e+16  0.0199987 0.0245442  124.567 0.172589
3.38844e+16  0.0197923 0.0245003  125.945 0.177547
3.31131e+16  0.0195946 0.0244576  124.561 0.176282
3.23594e+16  0.0194052 0.024416  124.484 0.178824
3.16228e+16  0.0192236 0.0243754  125.624 0.185171
3.0903e+16  0.0190494 0.024336  129.249 0.18601
3.01995e+16  0.0188822 0.0242975  125.067 0.185496
2.95121e+16  0.0187216 0.02426  126.105 0.190885
2.88403e+16  0.0185673 0.0242235  123.807 0.189567
2.81838e+16  0.0184189 0.024188  128.799 0.191058
2.75423e+16  0.0182762 0.0241533  127.305 0.192004
2.69153e+16  0.0181388 0.0241196  126.456 0.191294
2.63027e+16  0.0180066 0.0240867  128.326 0.194916
2.5704e+16  0.0178792 0.0240546  125.082 0.197557
2.51189e+16  0.0177565 0.0240233  127.517 0.19668
2.45471e+16  0.0176381 0.0239929  129.102 0.202303
2.39883e+16  0.017524 0.0239632  128.531 0.206966
2.34423e+16  0.0174139 0.0239342  124.304 0.208552
2.29087e+16  0.0173076 0.023906  126.052 0.205257
2.23872e+16  0.017205 0.0238785  124.935 0.212139
2.18776e+16  0.0171058 0.0238517  131.356 0.213984
2.13796e+16  0.0170101 0.0238255  125.717 0.214489
2.0893e+16  0.0169175 0.0238  129.401 0.216493
2.04174e+16  0.0168281 0.0237751  126.397 0.220854
1.99526e+16  0.0167415 0.0219476  132.213 0.218738
1.94984e+16  0.0166578 0.0200531  133.011 0.224709
1.90546e+16  0.0165768 0.0184931  130.626 0.224866
1.86209e+16  0.0164984 0.0171865  129.115 0.232374
1.8197e+16  0.0164225 0.0160765  128.654 0.237216
1.77828e+16  0.016349 0.0151221  131.422 0.236872
1.7378e+16  0.0162778 0.0142929  130.4 0.233033
1.69824e+16  0.0159107 0.0135659  134.342 0.239802
1.65959e+16  0.0154792 0.0129236  134.682 0.247846
1.62181e+16  0.0150795 0.012352  134.667 0.241199
1.58489e+16  0.0147083 0.0118403  132.853 0.248594
1.54882e+16  0.0143629 0.0113796  130.643 0.255528
1.51356e+16  0.0140406 0.0109627  135.798 0.254979
1.47911e+16  0.0137393 0.0105839  132.772 0.262405
1.44544e+16  0.0134571 0.0102381  135.115 0.261082
1.41254e+16  0.0131924 0.00992133  136.033 0.268649
1.38038e+16  0.0129435 0.00963016  132.846 0.272787
1.34896e+16  0.0127092 0.00936168  136.941 0.26733
1.31826e+16  0.0124883 0.00911338  134.574 0.279636
1.28825e+16  0.0122797 0.00888314  142.003 0.279901
1.25893e+16  0.0120825 0.00866911  138.353 0.285717
1.23027e+16  0.0118958 0.00846969  136.477 0.295069
1.20226e+16  0.0117188 0.00828347  139.741 0.303834
1.1749e+16  0.0115509 0.00810924  139.59 0.296722
1.14815e+16  0.0113914 0.00794591  145.179 0.300139
1.12202e+16  0.0112397 0.00779253  144.551 0.308228
1.09648e+16  0.0110953 0.00764826  144.207 0.314321
1.07152e+16  0.0109578 0.00751235  141.346 0.317275
1.04713e+16  0.0108266 0.00738411  144.393 0.314575
1.02329e+16  0.0107014 0.00726295  146.439 0.326227
1e+16  0.0105819 0.00714833  145.901 0.32746
9.77237e+15  0.0104676 0.00703977  145.958 0.332159
9.54993e+15  0.0103582 0.00693681  149.831 0.332245
9.33254e+15  0.0102536 0.00683907  149.917 0.338216
9.12011e+15  0.0101533 0.00674617  149.265 0.353951
8.91251e+15  0.0100572 0.0066578  152.604 0.365318
8.70964e+15  0.00996507 0.00657364  154.701 0.3546
8.51138e+15  0.00987662 0.00649344  154.153 0.369112
8.31764e+15  0.00979169 0.00641692  156.01 0.384549
8.12831e+15  0.00971009 0.00634387  156.674 0.388654
7.94328e+15  0.00963165 0.00627408  160.962 0.381535
7.76247e+15  0.00955621 0.00620733  160.656 0.405582
7.58578e+15  0.00948363 0.00614347  163.235 0.402214
7.4131e+15  0.00941375 0.00608232  164.879 0.411639
7.24436e+15  0.00934645 0.00602372  162.965 0.431979
7.07946e+15  0.0092816 0.00596754  171.327 0.420985
6.91831e+15  0.0092191 0.00591364  167.693 0.441376
6.76083e+15  0.00915883 0.0058619  170.709 0.448286
6.60693e+15  0.00910068 0.0058122  170.875 0.448137
6.45654e+15  0.00904457 0.00576445  176.915 0.481745
6.30957e+15  0.0089904 0.00571853  175.264 0.47196
6.16595e+15  0.00893808 0.00567436  178.838 0.483325
6.0256e+15  0.00888754 0.00563185  181.745 0.502132
5.88844e+15  0.00880877 0.00559091  185.392 0.493267
5.7544e+15  0.00867916 0.00555148  192.22 0.509723
5.62341e+15  0.00855614 0.00551349  193.848 0.514946
5.49541e+15  0.00843924 0.00547685  195.317 0.533742
5.37032e+15  0.00832805 0.00544152  198.457 0.536202
5.24807e+15  0.00822219 0.00540743  204.011 0.557803
5.12861e+15  0.0081213 0.00537452  207.958 0.564221
5.01187e+15  0.00802507 0.00534275  206.974 0.59716
4.89779e+15  0.00793321 0.00531206  210.752 0.628322
4.7863e+15  0.00784545 0.00528241  221.587 0.608791
4.67735e+15  0.00776155 0.00525375  217.416 0.626013
4.57088e+15  0.00768127 0.00522605  218.94 0.665698
4.46684e+15  0.0076044 0.00519925  227.779 0.674152
4.36516e+15  0.00753076 0.00517333  235.668 0.689561
4.2658e+15  0.00746016 0.00514825  241.01 0.708698
4.16869e+15  0.00739243 0.00512397  248.358 0.743095
4.0738e+15  0.00732743 0.00510047  250.957 0.742982
3.98107e+15  0.00726499 0.00507771  260.371 0.751973
3.89045e+15  0.007205 0.00505566  264.102 0.803806
3.80189e+15  0.00714733 0.00503429  271.456 0.806201
3.71535e+15  0.00709185 0.00501359  275.225 0.836063
3.63078e+15  0.00703846 0.00499352  286.134 0.859541
3.54813e+15  0.00698705 0.00497407  310.341 0.866999
3.46737e+15  0.00694814 0.0049552  306.041 0.919855
3.38844e+15  0.00697293 0.0049369  312.061 0.947363
3.31131e+15  0.00699733 0.00491915  329.228 0.992426
3.23594e+15  0.00702133 0.00490192  334.887 1.02226
3.16228e+15  0.00704496 0.0048852  346.574 1.0662
3.0903e+15  0.00706819 0.00486898  370.634 1.0567
3.01995e+15  0.00709105 0.00485322  387.736 1.11244
2.95121e+15  0.00711353 0.00483792  396.582 1.19789
2.88403e+15  0.00713564 0.00482307  412.338 1.17489
2.81838e+15  0.00715738 0.00480864  429.803 1.24624
2.75423e+15  0.00717875 0.00479462  440.704 1.29179
2.69153e+15  0.00719975 0.004781  480.548 1.37537
2.63027e+15  0.0072204 0.00476776  485.595 1.39451
2.5704e+15  0.0072407 0.0047549  523.844 1.44461
2.51189e+15  0.00726064 0.00474239  516.797 1.48765
2.45471e+15  0.00728023 0.00473023  555.959 1.61721
2.39883e+15  0.00729948 0.00471841  600.363 1.69443
2.34423e+15  0.00731839 0.00470692  617.898 1.78645
2.29087e+15  0.00733697 0.00469574  665.13 1.76692
2.23872e+15  0.00735521 0.00468487  711.056 1.9309
2.18776e+15  0.00737313 0.00467429  730.689 2.00969
2.13796e+15  0.00739072 0.004664  787.289 2.10106
2.0893e+15  0.007408 0.00465399  879.895 2.21817
2.04174e+15  0.00742496 0.00464425  878.848 2.34954
1.99526e+15  0.00744161 0.00463477  987.874 2.40518
1.94984e+15  0.00745795 0.00462554  1011.77 2.50513
1.90546e+15  0.00747399 0.00461655  1147.34 2.62656
1.86209e+15  0.00748973 0.00460781  1263.27 2.70927
1.8197e+15  0.00750518 0.0045993  1313.27 3.01311
1.77828e+15  0.00752033 0.00459101  1418.75 3.02483
1.7378e+15  0.00755247 0.00458293  1526.48 3.41803
1.69824e+15  0.00762282 0.00457507  1790.52 3.58007
1.65959e+15  0.00769285 0.00456742  1739.09 3.66434
1.62181e+15  0.00776254 0.00455996  2003.65 3.92532
1.58489e+15  0.00783188 0.0045527  2159.19 4.0501
1.54882e+15  0.00790084 0.00454562  2361.67 4.42347
1.51356e+15  0.00796942 0.0044296  2634.99 4.71731
1.47911e+15  0.00803759 0.00424803  2742.63 4.90105
1.44544e+15  0.00810535 0.00408442  3037.47 5.71203
1.41254e+15  0.00817268 0.00393627  3400.14 6.05419
1.38038e+15  0.00823957 0.00380152  3782.21 6.44156
1.34896e+15  0.008306 0.00367846  4519.89 6.955
1.31826e+15  0.00837197 0.00356566  4747.97 7.36656
1.28825e+15  0.00843745 0.00346192  5264.95 7.9524
1.25893e+15  0.00850244 0.00336621  5839.59 8.83974
1.23027e+15  0.00856692 0.00327766  6780.15 8.56219
1.20226e+15  0.00863089 0.00319551  7180.8 10.3783
1.1749e+15  0.00869433 0.00311912  8351.38 11.253
1.14815e+15  0.00875723 0.00304791  9430.32 11.493
1.12202e+15  0.00881959 0.00298139  10946.6 13.2163
1.09648e+15  0.00893807 0.00291914  12915.5 14.5302
1.07152e+15  0.00913768 0.00286076  13445.6 14.9548
1.04713e+15  0.00934154 0.00280593  16748.7 16.7271
1.02329e+15  0.00954976 0.00275434  18365.9 17.84
1e+15  0.0097624 0.00270572  20825.9 19.1844
9.77237e+14  0.00997955 0.00265984  23604 22.4863
9.54993e+14  0.0102013 0.00261648  27674.8 24.641
9.33254e+14  0.0104277 0.00257545  31139.8 27.7404
9.12011e+14  0.0106589 0.00253659  34974.2 30.0351
8.91251e+14  0.010895 0.00249972  39902.4 33.1216
8.70964e+14  0.011136 0.00246471  47653.9 36.7367
8.51138e+14  0.0113821 0.00243144  49148 41.4396
8.31764e+14  0.0116333 0.00239978  55235.9 43.788
8.12831e+14  0.0118897 0.00236962  62709.1 52.7559
7.94328e+14  0.0121515 0.00234088  69030.1 52.8315
7.76247e+14  0.0124186 0.00231345  78537.4 62.2557
7.58578e+14  0.0126913 0.00228727  81815.1 72.6439
7.4131e+14  0.0129696 0.00226224  87446.3 77.1814
7.24436e+14  0.0132537 0.00223831  95516.5 87.5827
7.07946e+14  0.0135435 0.00221541  100645 97.5884
6.91831e+14  0.0138393 0.00219348  107237 109.665
6.76083e+14  0.0141411 0.00217246  112759 118.458
6.60693e+14  0.014449 0.00215231  116342 132.294
6.45654e+14  0.0147631 0.00213297  120446 145.268
6.30957e+14  0.0150836 0.00211441  128854 157.439
6.16595e+14  0.0154105 0.00209658  129413 174.716
6.0256e+14  0.0157439 0.00207944  136168 192.651
5.88844e+14  0.016084 0.00206296  138283 208.852
5.7544e+14  0.0164308 0.00204711  145329 228.223
5.62341e+14  0.0167846 0.00203185  149949 237.233
5.49541e+14  0.017297 0.00201715  153822 255.375
5.37032e+14  0.0179436 0.002003  155419 276.598
5.24807e+14  0.0186238 0.00198936  158761 292.63
5.12861e+14  0.0193403 0.0019762  162429 316.994
5.01187e+14  0.0200959 0.00196352  168346 314.713
4.89779e+14  0.0208935 0.00195127  170629 343.589
4.7863e+14  0.0217366 0.00193946  174219 353.307
4.67735e+14  0.022629 0.00192805  179909 362.434
4.57088e+14  0.0235748 0.00191703  180997 389.362
4.46684e+14  0.0245788 0.00190638  190533 406.797
4.36516e+14  0.025646 0.00189608  194520 415.913
4.2658e+14  0.0267825 0.00188613  195630 431.251
4.16869e+14  0.0279948 0.00187651  206689 448.592
4.0738e+14  0.0292905 0.00186719  208104 455.935
3.98107e+14  0.0306781 0.00185818  210870 463.007
3.89045e+14  0.0321672 0.00184946  215173 484.914
3.80189e+14  0.0337691 0.00184102  225511 505.688
3.71535e+14  0.0354965 0.00183284  236263 513.744
3.63078e+14  0.0373643 0.00182491  238783 520.861
3.54813e+14  0.0393898 0.00181724  240912 531.051
3.46737e+14  0.0415932 0.0018098  253152 559.135
3.38844e+14  0.0439984 0.00180259  255130 560.251
3.31131e+14  0.0466337 0.0017956  262703 570.887
3.23594e+14  0.049533 0.00178882  272449 596.601
3.16228e+14  0.0527371 0.00178224  281304 605.064
3.0903e+14  0.0562957 0.00177586  290642 631.938
3.01995e+14  0.0602701 0.00176967  294146 650.116
2.95121e+14  0.0647363 0.00176366  299916 663.443
2.88403e+14  0.0697903 0.00175782  311895 677.148
2.81838e+14  0.0755546 0.00175216  324046 694.002
2.75423e+14  0.0821884 0.00174666  332974 717.594
2.69153e+14  0.0899023 0.00174132  339995 756.703
2.63027e+14  0.0989808 0.00173613  352224 756.677
2.5704e+14  0.106631 0.00173109  360918 781.447
2.51189e+14  0.110899 0.0017262  371857 782.687
2.45471e+14  0.115414 0.00172144  381029 820.407
2.39883e+14  0.120195 0.00171681  401011 833.509
2.34423e+14  0.125267 0.00171232  419099 845.285
2.29087e+14  0.130655 0.00170795  419508 887.21
2.23872e+14  0.136387 0.0017037  444578 903.877
2.18776e+14  0.142497 0.00169957  445586 932.157
2.13796e+14  0.14902 0.00169555  467693 956.438
2.0893e+14  0.155999 0.00169164  470118 960.711
2.04174e+14  0.163482 0.00168783  485742 1008.53
1.99526e+14  0.171521 0.00168413  510093 1031.03
1.94984e+14  0.18018 0.00168053  540111 1058.96
1.90546e+14  0.18953 0.00167703  546184 1069.56
1.86209e+14  0.199655 0.00167362  567337 1114.9
1.8197e+14  0.210652 0.0016703  577905 1152.65
1.77828e+14  0.222636 0.00166707  597961 1181.41
1.7378e+14  0.235742 0.00166393  615894 1200.93
1.69824e+14  0.250131 0.00166087  636710 1228.94
1.65959e+14  0.265998 0.00165788  660908 1238.27
1.62181e+14  0.283577 0.00165498  677995 1287.96
1.58489e+14  0.303155 0.00165215  709711 1334.87
1.54882e+14  0.325088 0.0016494  731799 1390.6
1.51356e+14  0.349821 0.00164672  743574 1400.79
1.47911e+14  0.37792 0.00164411  764503 1458.33
1.44544e+14  0.410111 0.00163525  785236 1500.96
1.41254e+14  0.447349 0.00161521  820686 1531.71
1.38038e+14  0.490909 0.00159609  851204 1581.5
1.34896e+14  0.542534 0.00157784  853834 1620.43
1.31826e+14  0.604676 0.00156041  888580 1648.31
1.28825e+14  0.68089 0.00154374  908923 1699.52
1.25893e+14  0.776539 0.00152779  931632 1750.93
1.23027e+14  0.900102 0.00151252  979036 1777.77
1.20226e+14  1.06584 0.00149788  996250 1819.2
1.1749e+14  1.29971 0.00148386  1.03391e+06 1892.39
1.14815e+14  1.65448 0.0014704  1.03908e+06 1904.08
1.12202e+14  2.25635 0.00145748  1.06831e+06 1979.05
1.09648e+14  2.33802 0.00144508  1.09375e+06 2059.33
1.07152e+14  2.40038 0.00143315  1.12803e+06 2058.26
1.04713e+14  2.46461 0.00142169  1.14179e+06 2084.27
1.02329e+14  2.5308 0.00141067  1.15123e+06 2210.28
1e+14  2.599 0.00140006  1.19091e+06 2209.64
9.77237e+13  2.6693 0.00138984  1.2223e+06 2287.75
9.54993e+13  2.74177 0.00138  1.2554e+06 2322.29
9.33254e+13  2.8165 0.00137052  1.28838e+06 2400.53
9.12011e+13  2.89358 0.00136138  1.31011e+06 2438.55
8.91251e+13  2.97308 0.00135257  1.35069e+06 2523.84
8.70964e+13  3.05511 0.00134406  1.36966e+06 2562.82
8.51138e+13  3.13977 0.00133585  1.42824e+06 2617.76
8.31764e+13  3.22716 0.00132792  1.414e+06 2651.17
8.12831e+13  3.3174 0.00132027  1.46339e+06 2710.5
7.94328e+13  3.41059 0.00131287  1.43774e+06 2783.48
7.76247e+13  3.50686 0.00130572  1.51392e+06 2825.89
7.58578e+13  3.60634 0.00129881  1.56611e+06 2925.19
7.4131e+13  3.70916 0.00129213  1.57836e+06 2933.52
7.24436e+13  3.81547 0.00128567  1.57719e+06 3094.94
7.07946e+13  3.92542 0.00127941  1.62727e+06 3083.96
6.91831e+13  4.03916 0.00127335  1.70193e+06 3182.77
6.76083e+13  4.15687 0.00126749  1.67664e+06 3203.33
6.60693e+13  4.27872 0.00126182  1.68063e+06 3309.7
6.45654e+13  4.4049 0.00125632  1.76303e+06 3335.77
6.30957e+13  4.53562 0.00125099  1.0058e+08 3368.75
6.16595e+13  4.67107 0.00124583  1.84522e+06 3486.35
6.0256e+13  4.8115 0.00124083  1.81703e+06 3547.34
5.88844e+13  4.95713 0.00123597  1.90246e+06 3644.39
5.7544e+13  5.10823 0.00123127  1.89961e+06 3672.09
5.62341e+13  5.26505 0.00122671  1.9906e+06 3756.08
5.49541e+13  5.4279 0.00122228  1.90792e+06 3860.51
5.37032e+13  5.59708 0.00121799  2.0745e+06 3974.5
5.24807e+13  5.77291 0.00121382  2.04645e+06 4011.05
5.12861e+13  5.95576 0.00120977  2.08109e+06 4111.92
5.01187e+13  6.14599 0.00120584  2.06579e+06 4136.13
4.89779e+13  6.34401 0.00120203  2.15813e+06 4247.93
4.7863e+13  6.55024 0.00119833  2.32476e+06 4368.3
4.67735e+13  6.76517 0.00119473  2.18609e+06 4369.02
4.57088e+13  6.98928 0.00119124  2.39017e+06 4517.38
4.46684e+13  7.22311 0.00118784  5.54635e+07 4596.08
4.36516e+13  7.46725 0.00118454  2.28816e+06 4790.95
4.2658e+13  7.72232 0.00118133  4.09392e+07 4767.02
4.16869e+13  7.989 0.00117822  2.38672e+06 4989.98
4.0738e+13  8.26802 0.00117519  2.39125e+06 4984.49
3.98107e+13  8.56019 0.00117224  2.56724e+06 5098.42
3.89045e+13  8.86637 0.00116938  2.54198e+06 5212.51
3.80189e+13  9.18751 0.00116659  2.81557e+06 5237.21
3.71535e+13  9.52464 0.00116388  2.61707e+06 5333.92
3.63078e+13  9.87888 0.00116124  2.43004e+07 5484.69
3.54813e+13  10.2515 0.00115868  2.93706e+06 5612.64
3.46737e+13  10.6438 0.00115618  2.97068e+06 5767.13
3.38844e+13  11.0573 0.00115376  3.08892e+06 5800.52
3.31131e+13  11.4937 0.00115139  2.40703e+06 5943.73
3.23594e+13  11.7948 0.00114909  3.78896e+06 6047.74
3.16228e+13  12.0931 0.00114685  3.335e+06 6162.73
3.0903e+13  12.3995 0.00114467  3.1252e+06 6357.05
3.01995e+13  12.7143 0.00114255  3.3349e+06 6429.02
2.95121e+13  13.0378 0.00114049  3.61783e+06 6612.26
2.88403e+13  13.3702 0.00113848  1.48542e+07 6804.74
2.81838e+13  13.7119 0.00113652  6.93996e+07 6877.58
2.75423e+13  14.063 0.00113461  6.96395e+06 6910.48
2.69153e+13  14.4241 0.00113275  3.58679e+06 7107.5
2.63027e+13  14.7952 0.00113094  1.43794e+07 7224.8
2.5704e+13  15.1769 0.00112918  1.08557e+08 7385.78
2.51189e+13  15.5693 0.00112746  4.96037e+06 7594.7
2.45471e+13  15.973 0.00112579  8.16285e+06 7667.17
2.39883e+13  16.3882 0.00112415  5.56922e+07 7929.22
2.34423e+13  16.8154 0.00112263  1.1184e+07 8029.09
2.29087e+13  17.2549 0.00112129  6.59259e+06 8188.63
2.23872e+13  17.7072 0.00111998  3.39049e+06 8616.76
2.18776e+13  18.1727 0.00111871  6.62205e+06 8486.36
2.13796e+13  18.6519 0.00111747  7.71419e+06 8815.52
2.0893e+13  19.1452 0.00111626  4.32245e+06 8951.62
2.04174e+13  19.6532 0.00111508  6.26268e+06 9094.28
1.99526e+13  20.1764 0.00111393  4.00752e+06 9344.38
1.94984e+13  20.7152 0.00111281  1.79381e+07 9471.14
1.90546e+13  21.2704 0.00111172  6.24826e+06 9583.57
1.86209e+13  21.8425 0.00111065  2.28487e+07 9855.53
1.8197e+13  22.432 0.00110961  8.90662e+06 10210.3
1.77828e+13  23.0397 0.00110859  4.95707e+06 10334.3
1.7378e+13  23.6663 0.0011076  1.43655e+07 10757.5
1.69824e+13  24.3124 0.00110664  2.5552e+06 10650.7
1.65959e+13  24.9789 0.00110569  3.04446e+06 11008.1
1.62181e+13  25.6664 0.00110478  6.12281e+06 11213.2
1.58489e+13  26.3759 0.00110388  4.75351e+06 11457
